"idade","ano","previsto","inferior","superior","sexo","observado"
65,"2018",0.023490172132275,0.0227832543025755,0.024219024177838,"Masculino",0.0233861321914028
70,"2018",0.0348978476312297,0.0336631003950934,0.0361778848352908,"Masculino",0.033387336665686
75,"2018",0.0510333905180563,0.0491702617513944,0.0529671157932076,"Masculino",0.0522667739342522
80,"2018",0.0861439117287902,0.0827863879623951,0.0896376048114142,"Masculino",0.0828584909899789
85,"2018",0.135512762990428,0.132050818286843,0.139065468669873,"Masculino",0.132574546138651
90,"2018",0.203552318560548,0.195579876091028,0.211849742516917,"Masculino",0.216723711732269
0,"2019",0.0112585443356676,0.0104538908471836,0.0121251333509325,"Masculino",0.0132675217298844
1,"2019",0.000556244057768903,0.000474020679009959,0.000652729860750895,"Masculino",0.000561001189870819
5,"2019",0.0002269290227503,0.00020902793906888,0.000246363149327308,"Masculino",0.000243222707605791
10,"2019",0.000399072320605723,0.000380723169590738,0.000418305818489675,"Masculino",0.000334704808808973
15,"2019",0.002126745127313,0.00184994369611639,0.00244496351215709,"Masculino",0.00166243520131769
20,"2019",0.00305283592336007,0.00284290731995521,0.00327826626972298,"Masculino",0.00248868207339464
25,"2019",0.00277838239656005,0.00264880423008034,0.00291429946156519,"Masculino",0.00234412921090513
30,"2019",0.00286543794262882,0.00268134051632761,0.0030621752638499,"Masculino",0.00244345690282026
35,"2019",0.00311550559684697,0.00300387451281337,0.00323128515608129,"Masculino",0.00281326519263482
40,"2019",0.00400558851563386,0.00381893838250396,0.00420136115054514,"Masculino",0.00360208140826479
45,"2019",0.00537153358838995,0.00521612460732042,0.00553157281762557,"Masculino",0.00497435134113222
50,"2019",0.00779675986273164,0.00746051587421435,0.00814815830192235,"Masculino",0.00737330116016342
55,"2019",0.0117368981852526,0.0110540371307016,0.0124619428523887,"Masculino",0.0106650953251627
60,"2019",0.0163512946272207,0.0156535039292489,0.0170801909396527,"Masculino",0.0159239497138927
65,"2019",0.0231723529950895,0.0223527706942179,0.0240219859396638,"Masculino",0.0233002936618778
70,"2019",0.0346544955339213,0.0332796308663354,0.0360861592946753,"Masculino",0.0329968630644726
75,"2019",0.0502927418536421,0.0481531194011411,0.0525274357012298,"Masculino",0.0518617482735885
80,"2019",0.0857058719809038,0.0816701675492043,0.0899409994179524,"Masculino",0.0822478993861486
85,"2019",0.135235995297784,0.131141737590729,0.139458076125684,"Masculino",0.133128731071637
90,"2019",0.202648875891413,0.194038479422393,0.211641355994434,"Masculino",0.2182456976121
0,"2016",0.0125687986471502,0.0122464937108941,0.0128995860498484,"Ambos",0.0124091232661057
1,"2016",0.000552255392641647,0.000499737339497621,0.000610292636944795,"Ambos",0.00051606012802238
5,"2016",0.000226436407036973,0.000213645957770774,0.000239992588517993,"Ambos",0.000229295321325133
10,"2016",0.000327884402693576,0.000322134924008476,0.00033373649833414,"Ambos",0.000313367344695055
15,"2016",0.00130055431127489,0.00125609215572903,0.00134659030299732,"Ambos",0.00131539525181774
20,"2016",0.00175368853074639,0.0017006902866977,0.00180833834762654,"Ambos",0.00172517101099002
25,"2016",0.00172261939332621,0.00167391819880813,0.00177273750675299,"Ambos",0.00166855316511309
30,"2016",0.00188975568946752,0.00181188779355982,0.00197097004492677,"Ambos",0.00179273160027578
35,"2016",0.00226700477943911,0.00220595972624814,0.00232973911937215,"Ambos",0.0021815195706889
40,"2016",0.0030365406612441,0.00291279441548548,0.00316554410375437,"Ambos",0.00288930355316909
45,"2016",0.00416317272756535,0.00410440412444421,0.00422278280452974,"Ambos",0.00406083791787735
50,"2016",0.00612077192126678,0.00586419100889075,0.00638857923545952,"Ambos",0.00587044792675991
55,"2016",0.00892574291945938,0.00860286642555206,0.00926073737791026,"Ambos",0.0085739829208881
60,"2016",0.0128669646847462,0.012534805362863,0.0132079258836367,"Ambos",0.0127050233325653
65,"2016",0.0190309672010901,0.0185312438854866,0.019544166319705,"Ambos",0.0187762112220789
70,"2016",0.0277432132159725,0.0268975031256594,0.0286155140851217,"Ambos",0.0270010199312401
75,"2016",0.0434473059513098,0.0425342523467868,0.0443799594509464,"Ambos",0.0438231805970066
80,"2016",0.0742206078316717,0.0713250589794556,0.0772337058773346,"Ambos",0.0717859630185064
85,"2016",0.12097509897886,0.119377540511113,0.12259403661933,"Ambos",0.120666463901105
90,"2016",0.195643439850664,0.192752324887733,0.198577918989534,"Ambos",0.1983476136475
0,"2017",0.0120574504344584,0.0117283741408416,0.0123957599948283,"Ambos",0.012863715851619
1,"2017",0.000538101357348551,0.000485034033952543,0.000596974749216637,"Ambos",0.000521083656793392
5,"2017",0.000220782639985544,0.000207376791368799,0.00023505510813068,"Ambos",0.000224941561485341
10,"2017",0.000325553348470949,0.00031938616561489,0.000331839616461165,"Ambos",0.00030549625760623
15,"2017",0.00130269822147301,0.00123848723315056,0.00137023831235784,"Ambos",0.00128021518482542
20,"2017",0.00176855436407714,0.00170290593123157,0.00183673359833461,"Ambos",0.00171512945491359
25,"2017",0.00172245447176943,0.00166923700608757,0.001777368580075,"Ambos",0.00163202672975874
30,"2017",0.00188551208170625,0.00180365547983545,0.00197108364097593,"Ambos",0.00174428604743515
35,"2017",0.00224732253526741,0.00218367770401476,0.00231282234014448,"Ambos",0.0021204861400715
40,"2017",0.00301488819522888,0.00288688636327126,0.0031485655082837,"Ambos",0.00280809373275127
45,"2017",0.00411143100474564,0.00404967682004293,0.00417412688911916,"Ambos",0.00396083809869948
50,"2017",0.0060689853548306,0.00580304042130236,0.00634711815929108,"Ambos",0.00575135191609925
55,"2017",0.00886031286542559,0.00852746037865215,0.00920615758822613,"Ambos",0.00838941690311158
60,"2017",0.0127358216941448,0.0123883568004067,0.0130930321783858,"Ambos",0.0125794312033981
65,"2017",0.0188151031072956,0.0182915825002791,0.019353607318162,"Ambos",0.0185197840392794
70,"2017",0.027613550803924,0.026729476349742,0.0285268659222443,"Ambos",0.0265915836765864
75,"2017",0.0429351006341056,0.0419654081260825,0.0439271997765951,"Ambos",0.0432529318596678
80,"2017",0.0739947603152769,0.0709693474884148,0.0771491460451861,"Ambos",0.0710435754189944
85,"2017",0.120504181957739,0.118641257201152,0.122396358668752,"Ambos",0.118452282287798
90,"2017",0.195563362401095,0.1918152228834,0.199384741934014,"Ambos",0.19793032230377
0,"2018",0.0115513751077199,0.0111994908652595,0.011914315434924,"Ambos",0.0125961118672796
1,"2018",0.00052395910686764,0.000468489071417851,0.000585996904556767,"Ambos",0.000512628272294209
5,"2018",0.00021536992925414,0.000200559601300085,0.000231273926185821,"Ambos",0.00022241249852167
10,"2018",0.000323441243181358,0.000316531690794475,0.000330501623796742,"Ambos",0.000295022901989037
15,"2018",0.0013043250371335,0.00121106592019388,0.00140476564828194,"Ambos",0.00119487559111281
20,"2018",0.00178523660261896,0.00170016649099062,0.00187456331142812,"Ambos",0.00165201727527514
25,"2018",0.00172331163112603,0.00166213899112379,0.00178673564234622,"Ambos",0.00157151250787609
30,"2018",0.0018826212832675,0.0017930363275667,0.00197668214621264,"Ambos",0.00169393646145791
35,"2018",0.00222841140138083,0.00215904740026523,0.00230000386892572,"Ambos",0.00205825244113301
40,"2018",0.00299506422829912,0.00285792269209877,0.00313878669861759,"Ambos",0.00272847662139115
