sexo,idade,ano,observado,previsao_combinada,ARIMA,ETS,FDM,LC,CNNGRU,CNN,GRU
Feminino,50,2019,0.003870390923665,0.00383672378411303,0.0037985461815112,0.0037985747614509,0.0041347146878698,0.0038267774082362,0.003870390923665,0.003870390923665,0.003870390923665
Feminino,55,2019,0.0058013197946986,0.00586973911847106,0.0059063705178799,0.0059538348667611,0.0060841851938186,0.0057214989056239,0.0058013197946985,0.0058013197946985,0.0058013197946985
Feminino,60,2019,0.0090267127182671,0.00895484123589746,0.0088633808759615,0.0088831544494132,0.0091850763559696,0.0085330950001828,0.0090267127182671,0.0090267127182671,0.0090267127182671
Feminino,65,2019,0.0139665044856012,0.013599438103918627,0.0134011776115575,0.0133978478662681,0.0141762018019877,0.0135231013244519,0.0139665044856012,0.0139665044856012,0.0139665044856012
Feminino,70,2019,0.0200358084091665,0.019969576684488035,0.0198716076060534,0.0198787157087927,0.0206994919891736,0.0199477997709224,0.0200358084091664,0.0200358084091664,0.0200358084091664
Feminino,75,2019,0.0350597318216265,0.03505422748614105,0.0349968817489998,0.034981308055837,0.0362123578830078,0.0349899380838116,0.0350597318216264,0.0350597318216264,0.0350597318216264
Feminino,80,2019,0.0618696550980123,0.06138047914525613,0.0608117128926582,0.0606822377964218,0.0636571342007473,0.0617364454230781,0.0618696550980123,0.0618696550980123,0.0618696550980123
Feminino,85,2019,0.108013218777689,0.10899529762943555,0.109957685158553,0.109661225753627,0.110843552137851,0.108701906498427,0.1080132187776895,0.1080132187776895,0.1080132187776895
Feminino,90,2019,0.189993298255459,0.18905661755589317,0.188687920239193,0.188648843201064,0.191940235692157,0.184545251561378,0.1899932982554597,0.1899932982554597,0.1899932982554597
Masculino,0,2016,0.0135205973397519,0.013170115307881498,0.0131843471371546,0.0135261002279905,0.0131484962456462,0.0130046993850566,0.0138772109902003,0.0124270868688679,0.014241225823564
Masculino,1,2016,0.0005478950480288,0.0005435186485712131,0.0005580746147256,0.0005468281488006,0.0005992730844642,0.0005173026245432,0.00055942687475472,0.00052052058803303,0.0005582030965048
Masculino,5,2016,0.0002545745446247,0.0002573805925075831,0.0002542293985044,0.0002547262875787,0.0002504184155015,0.0002671806052845,0.00027939721442373,0.00025111782975874,0.0002697849550701
Masculino,10,2016,0.00037960323318,0.00040586148515541376,0.0003920556187367,0.0003850649574257,0.0004065571909878,0.0003976487798571,0.00041149790717062,0.00042099026586689,0.00041845366576904
Masculino,15,2016,0.0021451509297776,0.0020921683670684717,0.002185287792127,0.0021648413760015,0.0020944990901872,0.0020541132593146,0.0020568827131967,0.0020642502518652,0.0019819975078343
Masculino,20,2016,0.0028937819886223,0.0028831008266834157,0.0028753924161718,0.0028753894641382,0.0029532039981676,0.0027866556839269,0.0028944412619525,0.0029145891135456,0.002832858429281
Masculino,25,2016,0.0026851584376376,0.0027074694492012817,0.0027082958304003,0.0027057211992152,0.0027696633416948,0.0026352494964541,0.0027428968855384,0.0027255502445163,0.0026941087291649
Masculino,30,2016,0.0027124947875455,0.0027825229299452393,0.0027372333734801,0.0027364782117944,0.0028842056525885,0.0027368507385277,0.0028115143093002,0.0026983649818516,0.0028103276625027
Masculino,35,2016,0.0031099324059896,0.003184968949124282,0.0031136150158134,0.0031279769822327,0.0032256065974774,0.0031702156632014,0.0031174599266542,0.003048935620879,0.0032683164653778
Masculino,40,2016,0.0039617740358248,0.004024837962590311,0.0039936731444352,0.0039938563740822,0.0041508314016912,0.0040882478803243,0.0040991715525997,0.0039217294445935,0.0040157114618582
Masculino,45,2016,0.0054582425562817,0.0055032042567353615,0.0055320456767898,0.005513322928086,0.0056178432177743,0.0055877010108021,0.0054803725066873,0.0053248410036445,0.0055301334443726
Masculino,50,2016,0.0078199313746704,0.007894385256047133,0.0078607612797396,0.0078606888897403,0.0080950514477451,0.0079999164691798,0.0079374703078323,0.0077975285823642,0.0080482020437302
Masculino,55,2016,0.0113042803424906,0.011409244975232982,0.0114817179858616,0.0114433382780074,0.0119387169688855,0.0114118818743678,0.0110839765929815,0.0113420236533022,0.0117161944092202
Masculino,60,2016,0.0165607458082245,0.016428010664475988,0.0167378584318219,0.016728743696967,0.0168208791528257,0.0161150107843424,0.0164280563473575,0.016153821563826,0.0164369097393824
Masculino,65,2016,0.0239560642409194,0.02329007018418871,0.0236737081436401,0.0234557625350286,0.0241231371551356,0.0235722842875198,0.0231511756622965,0.0225251358697924,0.0231149602131192
Masculino,70,2016,0.034507055246693,0.03445591002740145,0.0344835599409535,0.0344801712631563,0.0354219410153318,0.0346340130798077,0.033557783679257,0.0340415929861475,0.034541690171157
Masculino,75,2016,0.0536727922224078,0.05281943581109034,0.0536984331652696,0.0537517405284941,0.052616530419943,0.0543408356981274,0.052107075090904,0.0514346027973873,0.0541213097939304
Masculino,80,2016,0.084518761697297,0.08527458873806888,0.0842610893451139,0.0842598108687724,0.0869482392225847,0.0859978546233441,0.0862766366291948,0.0844884381534928,0.0872953859094138
Masculino,85,2016,0.136130545446371,0.1376426100823625,0.137658395033412,0.137658478565046,0.136375425653196,0.136655429872627,0.1380189628408277,0.1374986029721817,0.1384015395714658
Masculino,90,2016,0.213843239645728,0.20604812802083697,0.211139375262116,0.210580647415322,0.20518494026607,0.207416213518671,0.2030343934177921,0.2014641917379404,0.2026710378202104
Masculino,0,2017,0.0138348693738661,0.012669731002289027,0.012459746459654,0.0129874633214489,0.0125020568462761,0.0122864869987293,0.0135258715613118,0.0119911503537533,0.0141430953618804
Masculino,1,2017,0.0005500639555193,0.000524678099799171,0.0005523545174527,0.0005320519155211,0.000585516402979,0.000490678682441,0.00055263838442286,0.00048541548519106,0.00053231316430409
Masculino,5,2017,0.0002516011775685,0.00024973981875197964,0.000245563589132,0.0002462361076322,0.0002421671786103,0.0002585545289127,0.00027753986422579,0.00024533146818248,0.0002685967242147
Masculino,10,2017,0.0003641267666528,0.00040115780196009595,0.0003845132468626,0.0003708050469587,0.0004036281806374,0.0003908243035931,0.0004104189580457,0.00042402056019002,0.00041600601719374
Masculino,15,2017,0.0020829901536205,0.0021040676744425195,0.0022059252455281,0.0021648413760015,0.0021059387753119,0.0020644309286195,0.0020565919391839,0.0021287666929212,0.0019416331042112
Masculino,20,2017,0.0028737799142271,0.002873560131313789,0.0028753924161718,0.0028753894641382,0.0029825124728776,0.0027749263883878,0.002884594584026,0.0028815044016586,0.0028038911347509
Masculino,25,2017,0.0026242326193466,0.0026887268084591744,0.0027018493805703,0.00269478314351,0.0027710340499081,0.0026025334363142,0.0027289184373671,0.0026362084542071,0.0026417949654549
Masculino,30,2017,0.0026308475572513,0.0027323684048592136,0.0026870446942386,0.0026857549488874,0.0028756420311148,0.0026880911743469,0.0028559345032121,0.0025983668425146,0.002753493013369
Masculino,35,2017,0.00301870070986,0.0030998778485620774,0.0030345326923292,0.0030585383063335,0.0031853504913663,0.0031036558283509,0.0030451447648773,0.0029125145046536,0.0031662586546546
Masculino,40,2017,0.0038336467449709,0.003926162264269073,0.003903491004347,0.0039038472909989,0.0040984983559571,0.0040017019587776,0.0040227725329259,0.0037428243053711,0.0039385191237967
Masculino,45,2017,0.0052978212654175,0.005398997423475682,0.0054299855661275,0.0053973801438074,0.0055305236632396,0.0054720603707094,0.0053834403122241,0.0052244307462898,0.005460998070258
Masculino,50,2017,0.0076594101697627,0.007754617233148968,0.0077115604739941,0.007711420145412,0.00799303011825,0.0078535531752431,0.0078158755497451,0.0076435774938665,0.0079869281329456
Masculino,55,2017,0.0110814293537621,0.011265842382641804,0.0113652659362566,0.0112939963703408,0.0118694381249164,0.0112231195781075,0.0109359832042264,0.0112526830325912,0.011588220705245
Masculino,60,2017,0.0164329561480826,0.016266735047562025,0.0167441396929194,0.0167333556105411,0.0166602902178299,0.0158215325891023,0.016241193935834,0.0161491781751889,0.0159962900259801
Masculino,65,2017,0.0237002180266519,0.022843065164289265,0.0232516494196721,0.0230880040962738,0.0238124505564639,0.0231378334183734,0.0224512455674254,0.0220641460074139,0.0227690062601435
Masculino,70,2017,0.0339966389886845,0.03395773941505692,0.033978962741221,0.0339722951250351,0.0351401771224071,0.0341274629914366,0.0330655055008032,0.0331226963409242,0.0342184206153623
Masculino,75,2017,0.0530386482350519,0.05223754016711261,0.0530538205497804,0.0531367450936476,0.0517950601887611,0.0536491468862878,0.0515101935769014,0.0509752424942724,0.0537364544835094
Masculino,80,2017,0.0837252295000329,0.08429738247496339,0.0833694113696831,0.0833668825044417,0.0865628769513035,0.0852355301639136,0.0853467162586979,0.0827859082140712,0.0865487436054965
Masculino,85,2017,0.134126472285394,0.13788696207629617,0.137658395033412,0.137658478565046,0.135815059385046,0.13605642638468,0.1377956361086193,0.1385245866292284,0.137900705102442
Masculino,90,2017,0.215434512173449,0.2052205900452245,0.208584767168253,0.210580647415322,0.204458244209403,0.207633976687162,0.2016744938377594,0.1984176707685111,0.2016229373254482
Masculino,0,2018,0.0135786263750232,0.012180138573127195,0.0117749692285761,0.0124702760354334,0.0118569711462568,0.0116079394302191,0.013235844661072,0.011599977186501,0.0138181979709613
Masculino,1,2018,0.0005484962367156,0.0005114508869642629,0.0005466930494597,0.0005186220446172,0.0005707031081395,0.0004654249910575,0.00055555244022758,0.00047086488219328,0.0005230624531276
Masculino,5,2018,0.000248054140372,0.00024254803199609955,0.0002371931675177,0.0002380289104755,0.0002344155494044,0.0002502069502764,0.00027694424042027,0.00024016719106167,0.00026915291357975
Masculino,10,2018,0.0003475987733135,0.0003946423112760427,0.0003771159752518,0.0003570732163457,0.0004013473890373,0.0003841169494697,0.00040964857390014,0.00041941330755576,0.00040879995080777
Masculino,15,2018,0.0019199408725749,0.0021073108294065103,0.002226757595219,0.0021648413760015,0.0021157308418644,0.0020748004228661,0.0020584547894074,0.0021301589912163,0.0019157272959776
Masculino,20,2018,0.0027452837372218,0.0028656742616511802,0.0028753924161718,0.0028753894641382,0.0030186516498384,0.0027632464625554,0.0028761920046733,0.0028616526939642,0.0027543322387045
Masculino,25,2018,0.0025133067685938,0.002672329901847343,0.0026969049467069,0.0026838893056137,0.0027754897344769,0.0025702235390795,0.002721671416768,0.0025596209203694,0.0026016032401617
Masculino,30,2018,0.0025442575557466,0.002695221582329283,0.0026377762520323,0.0026359718905795,0.00287112446149,0.0026402003075582,0.0028957896704532,0.0024509820744882,0.002725860431619
Masculino,35,2018,0.0029215778605098,0.0030180059640400204,0.002960066073936,0.0029906411154703,0.0031502182343503,0.0030384934415247,0.0030271434230044,0.0026768408317021,0.0030581362451258
Masculino,40,2018,0.0037146987031186,0.00382885672159573,0.0038153452898993,0.0038158667322988,0.0040521201315303,0.003916988165995,0.0039736792788005,0.0035024906413824,0.0039018561118221
Masculino,45,2018,0.0051087793614081,0.005272246543102358,0.0053197252788436,0.0052838755858764,0.0054501339786194,0.0053588129792202,0.0053173504008907,0.0049557356464991,0.0054064856523455
Masculino,50,2018,0.0074805132732241,0.007591243042409318,0.0075651915670486,0.007564985905584,0.0078946286846427,0.0077098676859929,0.0077603779533019,0.0073171889873554,0.0078729711587623
Masculino,55,2018,0.010786702996587,0.011068381022695301,0.0112499949886324,0.0111509901277869,0.0118040939110262,0.0110374795718326,0.0108357664488682,0.010745431660862,0.0113819329140356
Masculino,60,2018,0.016143986391298,0.015996638146591982,0.0167504233112025,0.0167379687955642,0.0165046823825965,0.0155333990661205,0.0159959769185706,0.0155097267450476,0.0156879899799187
Masculino,65,2018,0.0233861321914028,0.022340578535857997,0.0228371152273659,0.0227331956015438,0.023490172132275,0.0227113897306863,0.0219123021248696,0.0206749710244576,0.0223231869531246
Masculino,70,2018,0.033387336665686,0.033383130914452,0.033481749301588,0.0334718997551996,0.0348978476312297,0.0336283216024685,0.0326797686010159,0.0313300851319287,0.033556563465187
Masculino,75,2018,0.0522667739342522,0.051464343262291525,0.0524298090463912,0.0525287860706673,0.0510333905180563,0.0529662623816746,0.0511300246265468,0.0492710008941364,0.0532333821837517
Masculino,80,2018,0.0828584909899789,0.08341771809619139,0.0824871694176653,0.0824834167896897,0.0861439117287902,0.0844799632984253,0.084940219060408,0.0812392993670206,0.0858896883355891
Masculino,85,2018,0.132574546138651,0.13715904928992126,0.137658395033412,0.137658478565046,0.135512762990428,0.135460048516358,0.1373131933503559,0.1376175979548648,0.1364245996672404
Masculino,90,2018,0.216723711732269,0.2043854319075644,0.204850699212852,0.210580647415322,0.203552318560548,0.207851968481934,0.2002269301885775,0.1965038339105616,0.2000246589568194
Masculino,0,2019,0.0132675217298844,0.012301927823110126,0.0111278267806553,0.0119736842022939,0.0112585443356676,0.0109668661049795,0.0132675217298843,0.0132675217298843,0.0132675217298843
Masculino,1,2019,0.0005610011898708,0.000518349716941942,0.0005410896098141,0.0005063942680965,0.0005562440577689,0.0004414710278899,0.00056100118987081,0.00056100118987081,0.00056100118987081
Masculino,5,2019,0.0002432227076057,0.00023339853123113247,0.0002291080649047,0.0002300952641227,0.0002269290227503,0.0002421288779195,0.00024322270760578,0.00024322270760578,0.00024322270760578
Masculino,10,2019,0.0003347048088089,0.0003475776106929004,0.0003698610124632,0.00034384990948,0.0003990723206057,0.0003775247074284,0.00033470480880897,0.00033470480880897,0.00033470480880897
Masculino,15,2019,0.0016624352013176,0.001947481570158624,0.0022477866817641,0.0021648413760015,0.002126745127313,0.0020852220023674,0.0016624352013176,0.0016624352013176,0.0016624352013176
Masculino,20,2019,0.0024886820733946,0.00268757710678275,0.0028753924161718,0.0028753894641382,0.00305283592336,0.002751615698628,0.0024886820733946,0.0024886820733946,0.0024886820733946
Masculino,25,2019,0.0023441292109051,0.002600598351610844,0.002693110710874,0.0026730395067727,0.00277838239656,0.0025383147623239,0.0023441292109051,0.0023441292109051,0.0023441292109051
Masculino,30,2019,0.0024434569028202,0.002496279637906179,0.002589411173809,0.0025871116092717,0.0028654379426288,0.0025931626615024,0.0024434569028202,0.0024434569028202,0.0024434569028202
Masculino,35,2019,0.0028132651926348,0.002868562179171921,0.0028891209529774,0.0029242511898643,0.0031155055968469,0.0029746991627915,0.0028132651926348,0.0028132651926348,0.0028132651926348
Masculino,40,2019,0.0036020814082647,0.003707740647253356,0.0037291900160512,0.0037298689813604,0.0040055885156338,0.0038340677168351,0.0036020814082647,0.0036020814082647,0.0036020814082647
Masculino,45,2019,0.0049743513411322,0.005118261230655506,0.0052043444279784,0.005172757979453,0.0053715335883899,0.005247909306698,0.0049743513411322,0.0049743513411322,0.0049743513411322
Masculino,50,2019,0.0073733011601634,0.007434535835586841,0.0074216008081825,0.0074213323450849,0.0077967598627316,0.0075688110093782,0.0073733011601634,0.0073733011601634,0.0073733011601634
Masculino,55,2019,0.0106650953251627,0.01090331444976162,0.0111358931637935,0.011013997679019,0.0117368981852526,0.0108549102101934,0.0106650953251627,0.0106650953251627,0.0106650953251627
Masculino,60,2019,0.0159239497138927,0.016030520781381057,0.016756709287556,0.0167425832523871,0.0163512946272207,0.0152505128810055,0.0159239497138926,0.0159239497138926,0.0159239497138926
Masculino,65,2019,0.0233002936618778,0.02291016000227141,0.0224299714181456,0.0223907739096013,0.0231723529950895,0.0222928056474609,0.0233002936618777,0.0233002936618777,0.0233002936618777
Masculino,70,2019,0.0329968630644726,0.03306077597730668,0.0329918115756497,0.0329788749655745,0.0346544955339213,0.0331364805547605,0.0329968630644726,0.0329968630644726,0.0329968630644726
Masculino,75,2019,0.0518617482735885,0.051839061515381334,0.0518205215213787,0.051927782953115,0.0502927418536421,0.0522920701168024,0.0518617482735885,0.0518617482735885,0.0518617482735885
Masculino,80,2019,0.0822478993861486,0.08248639850001187,0.0816142636340229,0.0816093134457701,0.0857058719809038,0.0837310941244645,0.0822478993861489,0.0822478993861489,0.0822478993861489
Masculino,85,2019,0.133128731071637,0.13392504352492923,0.137658395033412,0.137658478565046,0.135235995297784,0.134866284758749,0.1331287310716374,0.1331287310716374,0.1331287310716374
Masculino,90,2019,0.2182456976121,0.21282868209301897,0.202261930471594,0.210580647415322,0.202648875891413,0.208070189143018,0.2182456976120994,0.2182456976120994,0.2182456976120994
