"sexo","idade","ano","previsto","inferior","superior","observado"
"Mulheres",45,2017,0.00273324866902699,0.00264844147503105,0.00282077152059787,0.00272302739757205
"Mulheres",50,2017,0.00397966864868017,0.00385944550092231,0.0041036367917368,0.00402321274511456
"Mulheres",55,2017,0.00609019552686185,0.00598581021340349,0.00619640119433702,0.00599354483113515
"Mulheres",60,2017,0.00912222436799082,0.00891655500327345,0.0093326377047431,0.00922338322135395
"Mulheres",65,2017,0.0139562379611926,0.0136611463968884,0.0142577037366202,0.0141235800508043
"Mulheres",70,2017,0.0205145179884092,0.0198762985022848,0.0211732304306252,0.0205736387689359
"Mulheres",75,2017,0.0359201201020824,0.0352903908837709,0.0365610863421005,0.035936673507818
"Mulheres",80,2017,0.062294063469761,0.0607304562665938,0.0638979283564053,0.0625697982042192
"Mulheres",85,2017,0.111353768156827,0.108441941316685,0.114343781863084,0.109264525517984
"Mulheres",90,2017,0.188648843201064,0.183506874979906,0.193934892330309,0.188929447183116
"Mulheres",0,2018,0.0103071144115958,0.00938327803053417,0.0113219076689426,0.0115660615701648
"Mulheres",1,2018,0.000457249008418943,0.000438150753391729,0.00047717972428814,0.00047500172266825
"Mulheres",5,2018,0.000194270520205102,0.000185645233531261,0.000203296547413946,0.000195505270313915
"Mulheres",10,2018,0.00023584688504793,0.00022638672277149,0.000245702364987885,0.000239960725398453
"Mulheres",15,2018,0.000435168431350765,0.000395152303571626,0.000479236896590583,0.000446617361625855
"Mulheres",20,2018,0.000562762637501648,0.000503033497859478,0.000629583889572861,0.000556124308511958
"Mulheres",25,2018,0.000673898214691184,0.000628647124851858,0.000722406554982629,0.000644719598209975
"Mulheres",30,2018,0.000880071319585563,0.000839049831044228,0.000923098365436947,0.000868724351469502
"Mulheres",35,2018,0.00129645749786954,0.00127075960470526,0.00132267506580994,0.00123483820321334
"Mulheres",40,2018,0.00183949228614849,0.00173324540073626,0.00195225204080301,0.00179901836688201
"Mulheres",45,2018,0.0026896116173465,0.00255340589783215,0.00283308292594881,0.00265208163112524
"Mulheres",50,2018,0.00388806750041897,0.00374470331676072,0.00403692031359401,0.00392767109644891
"Mulheres",55,2018,0.00601951511855404,0.00589620755991242,0.00614540141172352,0.00586148485455785
"Mulheres",60,2018,0.00899878594577349,0.00876134483978191,0.00924266194045458,0.00910904821087955
"Mulheres",65,2018,0.0136741929556919,0.0133209190213593,0.0140368357986169,0.0139593239896324
"Mulheres",70,2018,0.0201941147613482,0.0194309940115287,0.0209872058399352,0.0202665618718869
"Mulheres",75,2018,0.0354476062195123,0.0346754562547245,0.0362369503507948,0.0354036264134805
"Mulheres",80,2018,0.0614828689374319,0.0595980907440069,0.0634272528798678,0.06206141626521
"Mulheres",85,2018,0.110504256516945,0.106975572491588,0.114149337310843,0.108082008616847
"Mulheres",90,2018,0.188648843201064,0.182386869456641,0.1951258122206,0.189484833941721
"Mulheres",0,2019,0.00987413036422108,0.00876520711141011,0.0111233481662646,0.0111103224066213
"Mulheres",1,2019,0.000445974524930714,0.00042452886495137,0.000468503541943984,0.000453608731871651
"Mulheres",5,2019,0.000189313473231653,0.000179631708256134,0.00019951706463721,0.000199794835854554
"Mulheres",10,2019,0.000231209973419408,0.000220729486323701,0.000242188085964224,0.000235980942429496
"Mulheres",15,2019,0.000423531853375816,0.000367757416062562,0.000487765094568313,0.00043494563935497
"Mulheres",20,2019,0.000561320224614404,0.000476501170162684,0.000661237399382655,0.000563196357972924
"Mulheres",25,2019,0.000669360575340906,0.000605201386531196,0.00074032146950082,0.000649037758306511
"Mulheres",30,2019,0.000865261164912349,0.00080722199901683,0.000927473339945318,0.000866968182597344
"Mulheres",35,2019,0.00128881414680981,0.00125936029919124,0.00131895685935456,0.00122439416012776
"Mulheres",40,2019,0.00181479681056693,0.00167128879711558,0.00197062738009614,0.00179304912418174
"Mulheres",45,2019,0.00264667124295739,0.002453626690074,0.00285490400664265,0.00262000457348761
"Mulheres",50,2019,0.00379857476145099,0.00363730302834595,0.00396699700461692,0.00387039092366506
"Mulheres",55,2019,0.00595383486676115,0.00581485442922754,0.00609613706621539,0.0058013197946986
"Mulheres",60,2019,0.00888315444941326,0.00861917015414632,0.00915522394393967,0.00902671271826711
"Mulheres",65,2019,0.0133978478662681,0.0129989540070308,0.0138089824266303,0.0139665044856012
"Mulheres",70,2019,0.0198787157087927,0.0190157887951178,0.0207808018109907,0.0200358084091665
"Mulheres",75,2019,0.034981308055837,0.0340886104910653,0.0358973831924918,0.0350597318216265
"Mulheres",80,2019,0.0606822377964218,0.0585392742291611,0.0629036494297215,0.0618696550980123
"Mulheres",85,2019,0.109661225753627,0.105627650269547,0.113848830330888,0.108013218777689
"Mulheres",90,2019,0.188648843201064,0.181446203062743,0.196137397423485,0.189993298255459
