ano,idade,observado,previsto,inferior,superior,sexo
2016,70,0.02700101993124008,0.02738486061372029,0.02674237553393059,0.02786553196415249,Ambos
2016,75,0.04382318059700676,0.04456412687996016,0.0437236301052254,0.04505969201596675,Ambos
2016,80,0.07178596301850604,0.07379464943338243,0.07170032690332626,0.07520073803980924,Ambos
2016,85,0.12066646390110504,0.1240668907066018,0.12187517837688693,0.12576948192891235,Ambos
2016,90,0.1983476136475006,0.19257529076040447,0.1903717946981095,0.19686666653051457,Ambos
2017,0,0.01286371585161893,0.01437380223330892,0.0131141190459086,0.01489009088252467,Ambos
2017,1,5.2108365679339e-4,5.5423985552643e-4,5.020109123258e-4,5.8289155646943e-4,Ambos
2017,5,2.2494156148534e-4,2.521911484731e-4,2.3196694049028e-4,2.628118608886e-4,Ambos
2017,10,3.0549625760622e-4,3.3990125126167e-4,3.233174888958e-4,3.4693385755346e-4,Ambos
2017,15,0.00128021518482542,0.00125497925876831,0.00120738696566727,0.00132154224336088,Ambos
2017,20,0.00171512945491359,0.00173225552111611,0.0016965944378124,0.00177186472715149,Ambos
2017,25,0.00163202672975873,0.00172941378911405,0.00169457866573469,0.00176502536842393,Ambos
2017,30,0.00174428604743515,0.00185355018736227,0.00181980935051039,0.00188609556580274,Ambos
2017,35,0.00212048614007148,0.00219706107397771,0.00217625120797096,0.00221480043138662,Ambos
2017,40,0.00280809373275125,0.00294000628770172,0.00291091658518836,0.00296430555455178,Ambos
2017,45,0.00396083809869946,0.00410863879182581,0.0040845947702313,0.00414658067112428,Ambos
2017,50,0.00575135191609923,0.00596866758983128,0.00589145446453845,0.00603839025272621,Ambos
2017,55,0.00838941690311155,0.00841924252476454,0.00828688265921348,0.00862932534355141,Ambos
2017,60,0.01257943120339815,0.01230654885490116,0.01214133436273678,0.01249335696232436,Ambos
2017,65,0.01851978403927939,0.01867373686613063,0.01811191916551893,0.01900603725663373,Ambos
2017,70,0.0265915836765863,0.02729899824149293,0.02665852760661312,0.02777816249707472,Ambos
2017,75,0.04325293185966768,0.04438092561364471,0.04354388408608398,0.04487445350205296,Ambos
2017,80,0.07104357541899435,0.07413794852364175,0.07203388302407761,0.07555057837585147,Ambos
2017,85,0.11845228228779824,0.1238102805034526,0.1216231013392178,0.12550935021992907,Ambos
2017,90,0.19793032230377072,0.19225899238566105,0.19005911549081225,0.1965433197168144,Ambos
2018,0,0.01259611186727962,0.01451680074423241,0.01324458553384264,0.0150382257176334,Ambos
2018,1,5.1262827229421e-4,5.7707690417804e-4,5.2269590549998e-4,6.0690917754264e-4,Ambos
2018,5,2.2241249852167e-4,2.5615907654428e-4,2.3561666467898e-4,2.6694689325025e-4,Ambos
2018,10,2.9502290198903e-4,3.4206206909168e-4,3.2537288054902e-4,3.4913938301844e-4,Ambos
2018,15,0.00119487559111281,0.00124600288587376,0.00119875100172115,0.00131208977162526,Ambos
