
"year" "age" "V3" "V4" "V5"
"ANO" "IDADE" "Mulheres" "Homens" "Ambos"
"2018" "40" "0.00179901836688201" "0.00371469870311863" "0.00272847662139115"
"2018" "45" "0.00265208163112524" "0.0051087793614081" "0.00383408401072333"
"2018" "50" "0.00392767109644891" "0.00748051327322415" "0.00561687786416938"
"2018" "55" "0.00586148485455785" "0.010786702996587" "0.00817883990577953"
"2018" "60" "0.00910904821087955" "0.016143986391298" "0.0123813984622388"
"2018" "65" "0.0139593239896324" "0.0233861321914028" "0.0182768538871936"
"2018" "70" "0.0202665618718869" "0.033387336665686" "0.0261473913239304"
"2018" "75" "0.0354036264134805" "0.0522667739342522" "0.0426250881213848"
"2018" "80" "0.06206141626521" "0.0828584909899789" "0.0704233050160332"
"2018" "85" "0.108082008616847" "0.132574546138651" "0.117121511420011"
"2018" "90" "0.189484833941721" "0.216723711732269" "0.198683310698221"
"2019" "0" "0.0111103224066213" "0.0132675217298844" "0.0122142516006901"
"2019" "1" "0.000453608731871651" "0.000561001189870819" "0.000508587059912377"
"2019" "5" "0.000199794835854554" "0.000243222707605791" "0.000222035871097871"
"2019" "10" "0.000235980942429496" "0.000334704808808973" "0.000286485622376721"
"2019" "15" "0.00043494563935497" "0.00166243520131769" "0.00105965218089672"
"2019" "20" "0.000563196357972924" "0.00248868207339464" "0.00152903372806701"
"2019" "25" "0.000649037758306511" "0.00234412921090513" "0.00149028211112217"
"2019" "30" "0.000866968182597344" "0.00244345690282026" "0.00164399084509165"
"2019" "35" "0.00122439416012776" "0.00281326519263482" "0.00200083941999951"
"2019" "40" "0.00179304912418174" "0.00360208140826479" "0.00267096818683157"
"2019" "45" "0.00262000457348761" "0.00497435134113222" "0.00375370134920245"
"2019" "50" "0.00387039092366506" "0.00737330116016342" "0.00553706178159526"
"2019" "55" "0.0058013197946986" "0.0106650953251627" "0.00808833815876149"
"2019" "60" "0.00902671271826711" "0.0159239497138927" "0.0122329184919654"
"2019" "65" "0.0139665044856012" "0.0233002936618778" "0.0182329517186817"
"2019" "70" "0.0200358084091665" "0.0329968630644726" "0.0258402760536951"
"2019" "75" "0.0350597318216265" "0.0518617482735885" "0.0422636281466819"
"2019" "80" "0.0618696550980123" "0.0822478993861486" "0.0700901170451768"
"2019" "85" "0.108013218777689" "0.133128731071637" "0.117280748146842"
"2019" "90" "0.189993298255459" "0.2182456976121" "0.199488869045786"
