"IDADE","INTERVALO DE IDADE","SEXO","ANO","LOCAL","nMx","nAx","nqx","lx","ndx","nLx","Sx","Tx","ex"
1,4,"Ambos",2043,"Brasil",0.000389410958041933,1.56944729192242,0.00155617094149035,99117.8448751788,154.24430997789,396096.480575393,0.998611635575872,7921941.23227026,79.9244701319578
5,5,"Ambos",2043,"Brasil",0.000172839913503019,2.33594148294385,0.000863801825089735,98963.6005652009,85.4849387856666,494590.265946753,0.999180911554998,7525844.75169487,76.0465939872161
10,5,"Ambos",2043,"Brasil",0.000184596133171256,2.74813807427216,0.000922597156053844,98878.1156264153,91.2246682729019,494185.152774905,0.998260896266416,7031254.48574811,71.1103204303958
15,5,"Ambos",2043,"Brasil",0.000569793792856256,2.83438489290081,0.00284545780011684,98786.8909581424,281.093929426133,493325.713530633,0.996194147719746,6537069.33297321,66.1734494280529
20,5,"Ambos",2043,"Brasil",0.000924188262917229,2.62039044665722,0.00461080120728329,98505.7970287162,454.190647864409,491448.188738884,0.995063810190586,6043743.61944258,61.3541923596711
25,5,"Ambos",2043,"Brasil",0.0010249412317391,2.53456194574403,0.00511178903015981,98051.6063808518,501.219125887175,489022.307197776,0.994717982879273,5552295.43070369,56.6262566789317
30,5,"Ambos",2043,"Brasil",0.00110219899597724,2.55171835829179,0.00549616361771862,97550.3872549646,536.152889325109,486439.28299874,0.994015625124367,5063273.12350592,51.904182709928
35,5,"Ambos",2043,"Brasil",0.00132830724810393,2.59771737684155,0.00662041071238636,97014.2343656395,642.274076448244,483528.247975041,0.992343312783958,4576833.84050718,47.1769309981608
40,5,"Ambos",2043,"Brasil",0.00178538441905684,2.62596010994973,0.00888924437670142,96371.9602891913,856.673906072392,479826.023420175,0.989537050438156,4093305.59253214,42.4740306231088
45,5,"Ambos",2043,"Brasil",0.00247531524039813,2.64245805450454,0.0123047697553793,95515.2863831189,1175.2936070634,474805.62793867,0.985081805148908,3613479.56911196,37.8314268421709
50,5,"Ambos",2043,"Brasil",0.00362620108378852,2.65480610506765,0.0179781169123026,94339.9927760555,1696.0554196337,467722.385064686,0.978001093777006,3138673.94117329,33.2698132447803
55,5,"Ambos",2043,"Brasil",0.00539622196678447,2.65570446354571,0.0266440535226496,92643.9373564218,2468.41002547351,457433.004177252,0.967397662839584,2670951.55610861,28.8302897342636
60,5,"Ambos",2043,"Brasil",0.00808110977565707,2.66277921291979,0.0396565423685596,90175.5273309483,3576.04962020695,442519.619146763,0.950003631921132,2213518.55193135,24.5467769077484
65,5,"Ambos",2043,"Brasil",0.0127796031073188,2.65431739459176,0.0620383000712693,86599.4777107413,5372.48438423417,420395.245385781,0.924331228969949,1770998.93278459,20.4504574346287
70,5,"Ambos",2043,"Brasil",0.0192603530451532,2.65501458725675,0.0921402290290079,81226.9933265072,7484.27376844207,388584.453820562,0.881507950407856,1350603.68739881,16.6275228478519
75,5,"Ambos",2043,"Brasil",0.0326069006380326,2.65664809318748,0.15146142045009,73742.7195580651,11169.1770521171,342540.28544772,0.804588194492007,962019.233578246,13.045616426185
80,5,"Ambos",2043,"Brasil",0.0566011096628601,2.61121325105208,0.249298413256592,62573.542505948,15599.4848585768,275603.869809158,0.686824485530733,619478.948130526,9.90001402064844
85,5,"Ambos",2043,"Brasil",0.097940352329022,2.5415002724504,0.394670500468627,46974.0576473712,18539.2748407301,189291.486091954,0.449534153460659,343875.078321368,7.32053170502745
90,0,"Ambos",2043,"Brasil",0.183944378549838,5.43642598857166,1,28434.7828066411,28434.7828066411,154583.592229414,0,154583.592229414,5.43642598857166
0,1,"Mulheres",2044,"Brasil",0.00794500625130018,0.0736608801159171,0.00788696003864127,1e+05,788.696003864126,99269.4000379244,0.991498466922784,8321562.58398739,83.2156258398739
1,4,"Mulheres",2044,"Brasil",0.000370279845195307,1.5111619380247,0.00147975568740454,99211.3039961359,146.808491343108,396479.833423468,0.998719887709741,8222293.18394946,82.8765760832023
5,5,"Mulheres",2044,"Brasil",0.000155334695145381,2.29732334302803,0.000776347549921925,99064.4955047928,76.9084783693979,495114.618774752,0.99929113348597,7825813.350526,78.9971554455388
10,5,"Mulheres",2044,"Brasil",0.000147161287905712,2.60628488116176,0.00073554733400665,98987.5870264234,72.8100557370344,494763.648600896,0.999017928849983,7330698.73175124,74.0567474363671
15,5,"Mulheres",2044,"Brasil",0.00025910183115346,2.68772269410436,0.00129473346116189,98914.7769706863,128.068271547323,494277.755495528,0.998439312463545,6835935.08315035,69.1093413189032
20,5,"Mulheres",2044,"Brasil",0.000363285538303457,2.61717829544466,0.00181485667052158,98786.708699139,179.283717241502,493506.342362979,0.997954154639376,6341657.32765482,64.1954511002966
25,5,"Mulheres",2044,"Brasil",0.000456372712858039,2.59558969068589,0.00227936240338662,98607.4249818975,224.762057198517,492496.704702017,0.997440206240175,5848150.98529184,59.307410028864
30,5,"Mulheres",2044,"Brasil",0.000577427777731001,2.61222638904903,0.00288316367826791,98382.662924699,283.65332031576,491236.014710586,0.996643038535613,5355654.28058983,54.4369721389731
35,5,"Mulheres",2044,"Brasil",0.000786640049686667,2.64210335849086,0.00392591839245429,98099.0096043832,385.128706087402,489586.954339284,0.995233267003634,4864418.26587924,49.5868234092945
40,5,"Mulheres",2044,"Brasil",0.00115118358406152,2.6535239613782,0.00574041177824669,97713.8808982958,560.917912806763,487253.224049444,0.993070773055353,4374831.31153996,44.7718509522044
45,5,"Mulheres",2044,"Brasil",0.00166269926516112,2.6534730866621,0.00828118670798627,97152.9629854891,804.541825716922,483876.935880495,0.989920220391225,3887578.08749051,40.0150234025406
50,5,"Mulheres",2044,"Brasil",0.00244510587652078,2.65835731754951,0.0121559298249645,96348.4211597721,1171.20464636431,478999.56300905,0.985119754654849,3403701.15161002,35.3270049538824
55,5,"Mulheres",2044,"Brasil",0.00364373235334359,2.6653432108307,0.0180649853842812,95177.2165134078,1719.37502523129,471871.931991255,0.977577309152608,2924701.58860097,30.7290094808452
60,5,"Mulheres",2044,"Brasil",0.00560788229524993,2.68139867428074,0.0276795102134563,93457.8414881765,2586.86727799957,461291.293540653,0.964366473347696,2452829.65660971,26.2453060925874
65,5,"Mulheres",2044,"Brasil",0.00920549867529803,2.67990784081893,0.0450650126241188,90870.974210177,4095.10159994761,444853.857937797,0.943560897571172,1991538.36306906,21.9161110616334
70,5,"Mulheres",2044,"Brasil",0.0145819692624908,2.69101898737561,0.0705349698399322,86775.8726102294,6120.73355739632,419746.705483786,0.905227812196796,1546684.50513126,17.8239003378104
75,5,"Mulheres",2044,"Brasil",0.0266426101543539,2.69745917292269,0.125513346942898,80655.1390528331,10123.2964506659,379966.3918819,0.831963773415988,1126937.79964748,13.9723000032184
80,5,"Mulheres",2044,"Brasil",0.0491077034243379,2.64614076236991,0.220096935408053,70531.8426021671,15523.8424054201,316118.273161324,0.717491579528551,746971.407765576,10.590555700903
85,5,"Mulheres",2044,"Brasil",0.0878002645082141,2.57821695572889,0.362023178554618,55008.000196747,19914.1710771594,226812.199128356,0.473574216103388,430853.134604252,7.83255404783342
90,0,"Mulheres",2044,"Brasil",0.171994061082578,5.81415424291819,1,35093.8291195876,35093.8291195876,204040.935475896,0,204040.935475896,5.81415424291819
0,1,"Homens",2044,"Brasil",0.00950895200045058,0.0695984927534092,0.00942556269683778,1e+05,942.556269683788,99123.0442260215,0.989964158073123,7747319.52186825,77.4731952186825
1,4,"Homens",2044,"Brasil",0.000394266094720206,1.62458451767943,0.00157558876786052,99057.4437303162,156.073795714459,395859.03481054,0.998556352468329,7648196.47764223,77.2097097363469
5,5,"Homens",2044,"Brasil",0.00018375276006451,2.36465160052162,0.000918319101962933,98901.3699346018,90.8230172212498,494267.499379939,0.999100668585771,7252337.44283169,73.3289887453255
10,5,"Homens",2044,"Brasil",0.000213061956340049,2.81641655936245,0.00106481438898757,98810.5469173805,105.214892141361,493822.989090714,0.997632586328378,6758069.94345175,68.3942165516243
15,5,"Homens",2044,"Brasil",0.000840940798433537,2.89338748645493,0.00419726837841643,98705.3320252391,414.29276889062,492653.905794979,0.994209045440081,6264246.95436104,63.464119169968
20,5,"Homens",2044,"Brasil",0.00141977308881517,2.62120788520238,0.00707497082652828,98291.0392563485,695.406235247807,489800.969412754,0.992516217102746,5771593.04856606,58.7194223627387
25,5,"Homens",2044,"Brasil",0.00152617035880778,2.5162466514485,0.00760203528540594,97595.6330211007,741.925445927933,486135.405294804,0.992341136812981,5281792.0791533,54.1191436097489
30,5,"Homens",2044,"Brasil",0.00155852941314813,2.53093250552851,0.0077627750200759,96853.7075751728,751.853541766293,482412.160735285,0.991741441302944,4795656.6738585,49.5144356775022
35,5,"Homens",2044,"Brasil",0.00179826603151152,2.58103073301874,0.00895238771624714,96101.8540334065,860.341057557249,478428.131589679,0.989833721401609,4313244.51312321,44.8820114503084
40,5,"Homens",2044,"Brasil",0.00234122166356632,2.6159270469582,0.0116411316738579,95241.5129758492,1108.71899336932,473564.297914631,0.986398971906403,3834816.38153353,40.264127077716
45,5,"Homens",2044,"Brasil",0.00321132918199205,2.63971437374424,0.015935857621254,94132.7939824799,1500.08680239564,467123.336594569,0.980651638870515,3361252.0836189,35.7075567548171
50,5,"Homens",2044,"Brasil",0.00472758810167433,2.65507011956366,0.0233787667127892,92632.7071800843,2165.63845113729,458085.265586128,0.971288820102,2894128.74702433,31.2430548035042
55,5,"Homens",2044,"Brasil",0.00708724990561521,2.6525784597428,0.0348563526469207,90467.068728947,3153.35205054941,444933.097117261,0.957493968249608,2436043.48143821,26.9274059131612
60,5,"Homens",2044,"Brasil",0.0105556816839118,2.65444328757352,0.0515032422191775,87313.7166783976,4496.93949914414,426020.756764395,0.935506047000273,1991110.38432095,22.804096080972
65,5,"Homens",2044,"Brasil",0.0165300837594522,2.64132757518937,0.0795488831947173,82816.7771792534,6587.98213439537,398544.994100724,0.90381472565354,1565089.62755655,18.8982194292466
70,5,"Homens",2044,"Brasil",0.0245408103834645,2.63196170355257,0.115964915651937,76228.7950448581,8839.86578762572,360210.834503737,0.854594660588734,1166544.63345583,15.3032017988656
75,5,"Homens",2044,"Brasil",0.0398055464182907,2.6243224491308,0.181832697084821,67388.9292572324,12253.5107605008,307834.255853106,0.771522843660285,806333.798952089,11.965374844794
80,5,"Homens",2044,"Brasil",0.0663630669903176,2.57786991551312,0.285865344837778,55135.4184967316,15761.3054213433,237501.160451836,0.647301219252933,498499.543098983,9.04136681448304
85,5,"Homens",2044,"Brasil",0.112326804991264,2.50205981570733,0.438575919821712,39374.1130753882,17268.5378592025,153734.79073446,0.410974163229589,260998.382647147,6.6286796644136
90,0,"Homens",2044,"Brasil",0.20608647185878,4.85233208652942,1,22105.5752161857,22105.5752161857,107263.591912688,0,107263.591912688,4.85233208652942
0,1,"Ambos",2044,"Brasil",0.00874546699053464,0.0716282450484351,0.00867503400309594,1e+05,867.503400309593,99194.6343458281,0.990712626597881,8037685.83685697,80.3768583685697
1,4,"Ambos",2044,"Brasil",0.000382555293877614,1.56978991487633,0.00152879986597079,99132.4965996904,151.553747514947,396161.678953113,0.998636296513761,7938491.20251114,80.0796053242538
5,5,"Ambos",2044,"Brasil",0.000169876229928987,2.33537926550424,0.000848996846362289,98980.9428521755,84.0345083314605,494680.794167564,0.999196058809884,7542329.52355803,76.1998148959061
10,5,"Ambos",2044,"Brasil",0.000180876861558454,2.7468461003967,0.000904015882080638,98896.908343844,89.4043758315238,494283.099901174,0.998299540844413,7047648.72939047,71.2625788552182
15,5,"Ambos",2044,"Brasil",0.000556540621780562,2.83363801936076,0.00277935213174362,98807.5039680125,274.62084678575,493442.591678495,0.996283998341132,6553365.62948929,66.3245742105868
20,5,"Ambos",2044,"Brasil",0.000902207353893644,2.62034189174487,0.00450137256993341,98532.8831212267,443.533217318356,491608.958189262,0.99518064580468,6059923.0378108,61.5015297010559
25,5,"Ambos",2044,"Brasil",0.00100064824811914,2.53444573803499,0.00499092786018424,98089.3499039084,489.556869222783,489239.720494155,0.994845436011966,5568314.07962154,56.7677743310201
30,5,"Ambos",2044,"Brasil",0.00107512305207598,2.55186875972237,0.00536150355606294,97599.7930346856,523.281637426466,486717.903049381,0.994158770645338,5079074.35912738,52.0398066553517
35,5,"Ambos",2044,"Brasil",0.00129740915122815,2.59840073825865,0.00646689583439378,97076.5113972591,627.783687172414,483874.872146649,0.992514321804144,4592356.456078,47.3065666449944
40,5,"Ambos",2044,"Brasil",0.0017467077968981,2.62666580779296,0.00869748338154389,96448.7277100867,838.86120642953,480252.740566698,0.989754723275313,4108481.58393135,42.5975715955627
45,5,"Ambos",2044,"Brasil",0.00242500180970781,2.64296290205318,0.0120560985685255,95609.8665036572,1152.68197469166,475332.418341803,0.985378736435111,3628228.84336465,37.9482680610779
50,5,"Ambos",2044,"Brasil",0.00355446551723396,2.65536443196883,0.0176254384812663,94457.1845289655,1664.84929502889,468382.457772291,0.978415748450205,3152896.42502285,33.379106531129
55,5,"Ambos",2044,"Brasil",0.00529692360044097,2.65641462844769,0.0261598747410474,92792.3352339366,2427.43586664907,458272.772982223,0.967972236932192,2684513.96725056,28.93034171931
60,5,"Ambos",2044,"Brasil",0.0079404040171433,2.66370986576703,0.0389789187507023,90364.8993672876,3522.32607035288,443595.321188721,0.950805046968691,2226241.19426834,24.6361276320332
65,5,"Ambos",2044,"Brasil",0.0125828854766805,2.65594091798352,0.0611119293776347,86842.5732969347,5307.11720629434,421772.670197933,0.92530499957165,1782645.87307961,20.5273266947576
70,5,"Ambos",2044,"Brasil",0.0190355716103873,2.65662083644566,0.0911135066654255,81535.4560906403,7428.98132198307,390268.360416832,0.882697197213641,1360873.20288168,16.6905695771033
75,5,"Ambos",2044,"Brasil",0.032280822594544,2.6580312407571,0.15005951211092,74106.4747686573,11120.3814480449,344488.787901101,0.806168274464873,970604.842464849,13.0974364317672
80,5,"Ambos",2044,"Brasil",0.0561298412336486,2.61263959286695,0.247485600922341,62986.0933206123,15588.1511552024,277715.931714726,0.688953664722251,626116.054563749,9.94054435757251
85,5,"Ambos",2044,"Brasil",0.0971680335348227,2.54423667837493,0.392242579394884,47397.94216541,18591.4910929699,191333.408906615,0.450822785761392,348400.122849022,7.3505326799457
90,0,"Ambos",2044,"Brasil",0.183402646871461,5.45248401295353,1,28806.45107244,28806.45107244,157066.713942407,0,157066.713942407,5.45248401295353
0,1,"Mulheres",2045,"Brasil",0.00781592439574703,0.0732791580543524,0.0077597193514509,1e+05,775.971935145091,99280.8906349361,0.991634220210118,8335398.29910643,83.3539829910643
1,4,"Mulheres",2045,"Brasil",0.000364694985619726,1.51136908655175,0.00145745716715747,99224.0280648549,144.61477085737,396536.219470123,0.998740552140878,8236117.40847149,83.0052716977807
5,5,"Mulheres",2045,"Brasil",0.000152672949956332,2.29622565803609,0.000763049768022494,99079.4132939975,75.6025233297696,495192.654307221,0.999304345610979,7839581.18900137,79.1242189307182
10,5,"Mulheres",2045,"Brasil",0.000144214351095682,2.60548747799101,0.000720822838723141,99003.8107706678,71.3642079241254,494848.171363841,0.999038207143662,7344388.53469415,74.1828872800329
15,5,"Mulheres",2045,"Brasil",0.000253681638564008,2.68761992603023,0.0012676645701777,98932.4465627436,125.413157348579,494372.229927652,0.998471661076476,6849540.36333031,69.2345191219575
20,5,"Mulheres",2045,"Brasil",0.000355815807890248,2.61720851886746,0.00177757195195596,98807.0334053951,175.636611237409,493616.661605944,0.997996418804129,6355168.13340266,64.3189853431593
25,5,"Mulheres",2045,"Brasil",0.000446857225712958,2.59545152642971,0.00223188798755353,98631.3967941577,220.134229700503,492627.660544781,0.997494115935981,5861551.47179671,59.4288600011383
30,5,"Mulheres",2045,"Brasil",0.000565126218917178,2.61209201739162,0.00282182313059261,98411.2625644572,277.699177015224,491393.192740727,0.996715013112643,5368923.81125193,54.5559895416991
35,5,"Mulheres",2045,"Brasil",0.000769647088913484,2.64205337883826,0.00384126436887681,98133.5633874419,376.956960431096,489778.972546038,0.995336617717446,4877530.61851121,49.7029808166059
40,5,"Mulheres",2045,"Brasil",0.00112619704823713,2.65382493045239,0.00561614594901145,97756.6064270108,549.015369174158,487494.945963099,0.993216116085529,4387751.64596517,44.8844513566584
45,5,"Mulheres",2045,"Brasil",0.00162872653299672,2.653948794463,0.00811263367639343,97207.5910578367,788.609576816889,484187.836840794,0.990121495579953,3900256.70000207,40.1229642413573
50,5,"Mulheres",2045,"Brasil",0.0023966884968739,2.65869463337253,0.0119165740632938,96418.9814810198,1148.98393392593,479404.785154429,0.985408376462884,3416068.86316127,35.429422824112
55,5,"Mulheres",2045,"Brasil",0.00357333583306626,2.66569004320754,0.0177188811332075,95269.9975470939,1688.07776209792,472409.491007564,0.978002666463641,2936664.07800684,30.8246473561122
60,5,"Mulheres",2045,"Brasil",0.00550212046660921,2.68226673581423,0.0271641923921802,93581.9197849959,2542.0772734692,462017.741868129,0.964982395301136,2464254.58699928,26.3325927984903
65,5,"Mulheres",2045,"Brasil",0.00905576075849205,2.6816269478933,0.0443477393379417,91039.8425115267,4037.41120506846,445838.987219529,0.944330086946204,2002236.84513115,21.9929735146196
70,5,"Mulheres",2045,"Brasil",0.0144039217721873,2.69257387588218,0.0697029622269386,87002.4313064583,6064.32718300588,421019.169565026,0.906245762052143,1556397.85791162,17.8891306201473
75,5,"Mulheres",2045,"Brasil",0.0263586086352678,2.69875890417098,0.12425598415019,80938.1041234524,10057.0437831101,381546.838161017,0.833430620204778,1135378.6883466,14.027740094021
80,5,"Mulheres",2045,"Brasil",0.0486732375057116,2.6474288982548,0.218362139048677,70881.0603403423,15477.7399539555,317992.817965709,0.719648069653021,753831.850185579,10.63516610172
85,5,"Mulheres",2045,"Brasil",0.0870241800577764,2.58101906114223,0.359452594688791,55403.3203863868,19914.8672672612,228842.917612547,0.474937073793104,435839.03221987,7.86665905906536
90,0,"Mulheres",2045,"Brasil",0.171445020533106,5.83277366056194,1,35488.4531191257,35488.4531191257,206996.114607324,0,206996.114607324,5.83277366056194
0,1,"Homens",2045,"Brasil",0.00934767730100157,0.0691427443108612,0.00926704149943013,1e+05,926.70414994302,99137.3707181483,0.990134279337477,7766063.1988253,77.660631988253
1,4,"Homens",2045,"Brasil",0.000386484291276663,1.62506248316863,0.00154451948767094,99073.295850057,153.020636148198,395929.76895059,0.998583837810661,7666925.82810716,77.3864012731615
5,5,"Homens",2045,"Brasil",0.000180624556641449,2.36454791423975,0.000902693076601004,98920.2752139088,89.2946475710633,494366.044304356,0.999117159543457,7270996.05915656,73.5035971486482
10,5,"Homens",2045,"Brasil",0.000208751728909003,2.8148792063088,0.00104328275347113,98830.9805663377,103.108657533492,493929.597960103,0.997687147699077,6776630.01485221,68.5678718962378
15,5,"Homens",2045,"Brasil",0.000820511816371968,2.89248509993807,0.00409547701558679,98727.8719088042,404.337730200306,492787.211752967,0.994351225851494,6282700.41689211,63.6365425023593
20,5,"Homens",2045,"Brasil",0.00138475601931185,2.6211958501214,0.00690104760845002,98323.5341786039,678.535390397607,490003.568090502,0.992700014204269,5789913.20513914,58.8863414390883
25,5,"Homens",2045,"Brasil",0.00148848775293261,2.51609712918456,0.0074150235022642,97644.9987882063,724.039960893104,486426.549003584,0.992533863955557,5299909.63704864,54.2773281050905
30,5,"Homens",2045,"Brasil",0.00151842720013465,2.53103314655191,0.00756377979543828,96920.9588273132,733.088790132548,482794.822213094,0.991949215099987,4813483.08804505,49.6640060755215
35,5,"Homens",2045,"Brasil",0.00175400904215469,2.58168595595375,0.00873300204563107,96187.8700371807,840.008865799595,478907.944948617,0.99007489040481,4330688.26583196,45.023226568568
40,5,"Homens",2045,"Brasil",0.00228715283697812,2.61672684260834,0.0113737668060879,95347.8611713811,1084.46433842253,474154.731108994,0.986698646070642,3851780.32088334,40.3971339636034
45,5,"Homens",2045,"Brasil",0.00314264380568219,2.64047997548902,0.0155975610699618,94263.3968329585,1470.27908876412,467847.831213234,0.981049332714729,3377625.58977435,35.831783101979
50,5,"Homens",2045,"Brasil",0.00463222846295158,2.65591175949054,0.0229123519262688,92793.1177441944,2126.10857009067,458981.802623776,0.97183208525148,2909777.75856111,31.357689334058
55,5,"Homens",2045,"Brasil",0.00695710300075751,2.65348235903391,0.0342267642775865,90667.0091741037,3103.23835075583,446053.242336348,0.958233011157336,2450795.95593734,27.0307356365002
60,5,"Homens",2045,"Brasil",0.0103742255253252,2.65550611157276,0.0506394590884407,87563.7708233479,4434.18199023853,427422.941540451,0.93651491547549,2004742.71360099,22.8946594550545
65,5,"Homens",2045,"Brasil",0.0162799573855446,2.64297071911004,0.0783917137293366,83129.5888331094,6516.67093024257,400287.959969041,0.905040104180997,1577319.77206054,18.9742279999383
70,5,"Homens",2045,"Brasil",0.0242491954800482,2.63367924800755,0.114666269263027,76612.9179028668,8784.91747327628,362276.656992779,0.856040138527972,1177031.8120915,15.3633596567069
75,5,"Homens",2045,"Brasil",0.0394126601467522,2.62602068458833,0.180202667033532,67828.0004295905,12222.7865769638,310123.359637549,0.773256156495385,814755.155098719,12.0120768700013
80,5,"Homens",2045,"Brasil",0.0658519689480502,2.5796481385293,0.283995275963091,55605.2138526268,15791.6180530634,239804.797112767,0.649309545865761,504631.79546117,9.07526040271368
85,5,"Homens",2045,"Brasil",0.111599642064341,2.50470914262442,0.436456587707489,39813.5957995634,17376.9061670426,155707.543909722,0.412040521242946,264826.998348403,6.65167245082915
90,0,"Homens",2045,"Brasil",0.205615852351323,4.86343824449566,1,22436.6896325207,22436.6896325207,109119.454438681,0,109119.454438681,4.86343824449566
0,1,"Ambos",2045,"Brasil",0.00859991922965658,0.0712076287478352,0.00853177136991039,1e+05,853.177136991028,99207.575583836,0.990866020770473,8054008.17769388,80.5400817769388
1,4,"Ambos",2045,"Brasil",0.000375846285989274,1.57012492968078,0.00150201341590495,99146.822863009,148.919858084599,396225.434801401,0.998660404793263,7954800.60211004,80.2325316374603
5,5,"Ambos",2045,"Brasil",0.000166976039222543,2.33480203733224,0.000834508819493304,98997.9030049244,82.6146231689636,494769.330699265,0.999210884746886,7558575.16730864,76.3508613604943
10,5,"Ambos",2045,"Brasil",0.000177232744336522,2.74548112747144,0.000885809774625525,98915.2883817554,87.620129308445,494378.900673638,0.998337655328459,7063805.83660938,71.412680002986
15,5,"Ambos",2045,"Brasil",0.00054344693370649,2.8328826438276,0.00271403830956689,98827.668252447,268.222077682294,493557.072542381,0.996372262046054,6569426.93593574,66.4735600070487
20,5,"Ambos",2045,"Brasil",0.000880715784443293,2.6203223683236,0.00439436911706233,98559.4461747647,433.106586465161,491766.576817881,0.995295125634176,6075869.86339336,61.6467532966823
25,5,"Ambos",2045,"Brasil",0.000976804558463765,2.53436190156688,0.00487228814681862,98126.3395882995,478.099801266784,489452.876856641,0.994969741819972,5584103.28657548,56.9072820814904
30,5,"Ambos",2045,"Brasil",0.00104884007427853,2.55196462875376,0.00523076985925268,97648.2397870327,510.775469487067,486990.802519094,0.994299315484091,5094650.40971883,52.1734997049622
35,5,"Ambos",2045,"Brasil",0.00126674412726227,2.59902583708735,0.00631451554295022,97137.4643175457,613.376028235929,484214.621591784,0.9926836225851,4607659.60719974,47.4344233666338
40,5,"Ambos",2045,"Brasil",0.00170860341710372,2.62745683615118,0.00850852577375376,96524.0882893097,821.277692997668,480671.924670406,0.989968347250396,4123444.98560796,42.7193362681535
45,5,"Ambos",2045,"Brasil",0.00237578706171274,2.64350363888844,0.0118128009459628,95702.8105963121,1130.51825154343,475849.990835628,0.985669287410167,3642773.06093755,38.0633864171793
50,5,"Ambos",2045,"Brasil",0.00348424597897296,2.65591898178008,0.0172800972089077,94572.2923447686,1634.21840498684,469030.721381088,0.978822148008953,3166923.07010192,33.4867960962258
55,5,"Ambos",2045,"Brasil",0.00519960337857311,2.65713576229262,0.025685121644951,92938.0739397818,2387.12573459075,459097.658184425,0.968534671152681,2697892.34872084,29.0289246845045
60,5,"Ambos",2045,"Brasil",0.00780293037113259,2.66463907245087,0.0383164247249462,90550.948205191,3469.58859067671,444651.999396619,0.951590358510417,2238794.69053641,24.7241440858602
65,5,"Ambos",2045,"Brasil",0.0123898699696338,2.65755224270481,0.060202126227434,87081.3596145143,5242.48300356955,423126.555518202,0.926262228690501,1794142.69113979,20.6030624588543
70,5,"Ambos",2045,"Brasil",0.0188148944929825,2.65824223487146,0.0901044759856786,81838.8766109448,7374.0490922858,391926.146332425,0.883861065570793,1371016.13562159,16.7526265315113
75,5,"Ambos",2045,"Brasil",0.0319633800195864,2.65941208223976,0.148692735450151,74464.827518659,11072.3788985731,346408.261322431,0.807708749246742,979089.989289165,13.148355027665
80,5,"Ambos",2045,"Brasil",0.0556710693853062,2.61403219534899,0.245716920867786,63392.4486200859,15576.5972811968,279796.98348148,0.691035046728701,632681.727966734,9.98039580011219
85,5,"Ambos",2045,"Brasil",0.0964144517349688,2.54691019073303,0.389864189216076,47815.8513388891,18641.6881139124,193349.521554674,0.452088749722777,352884.744485254,7.38007866856172
90,0,"Ambos",2045,"Brasil",0.182869730515069,5.46837356397589,1,29174.1632249767,29174.1632249767,159535.22293058,0,159535.22293058,5.46837356397589
0,1,"Mulheres",2046,"Brasil",0.00769026136092898,0.0729074634002612,0.00763582113341958,1e+05,763.582113341952,99292.0887216396,0.991766433113974,8348986.91781595,83.4898691781595
1,4,"Mulheres",2046,"Brasil",0.000359253908991409,1.5115707945015,0.00143573212314948,99236.417886658,142.476912946164,396591.127835348,0.998760668949273,8249694.82909431,83.1317272910498
5,5,"Mulheres",2046,"Brasil",0.000150078310119293,2.29511286034072,0.000750087056588049,99093.9409737119,74.3290825106815,495268.653089174,0.99931722760705,7853103.70125896,79.2490804593418
10,5,"Mulheres",2046,"Brasil",0.000141340206033616,2.60466678140777,0.0007064618526399,99019.6118912012,69.9535784643522,494930.497325751,0.999058008365305,7357835.04816979,74.3068459635479
15,5,"Mulheres",2046,"Brasil",0.000248382818290989,2.68748672578773,0.00124120115970271,98949.6583127369,122.816430649953,494464.276937515,0.998503372218,6862904.55084404,69.3575366289126
20,5,"Mulheres",2046,"Brasil",0.000348483159054278,2.61725939773743,0.00174097018942771,98826.8418820869,172.05458563201,493724.247963444,0.998037718372468,6368440.27390652,64.4403904103795
25,5,"Mulheres",2046,"Brasil",0.000437598191739219,2.5953381764041,0.00218569100923423,98654.7872964549,215.628881611774,492755.421942598,0.997546623315903,5874716.02594308,59.5482103497899
30,5,"Mulheres",2046,"Brasil",0.000553127830810718,2.61194069816689,0.00276199083466632,98439.1584148431,271.888053314062,491546.507279442,0.996785243682585,5381960.60400048,54.6729644042646
35,5,"Mulheres",2046,"Brasil",0.000753062140564793,2.64199039999028,0.00375863638786211,98167.2703615291,368.975074477945,489966.305039862,0.995437587387253,4890414.09672104,49.8171547269338
40,5,"Mulheres",2046,"Brasil",0.0011017704610491,2.65411955652198,0.00549465071135568,97798.2952870511,537.367472768368,487730.876589927,0.993358285776775,4400447.79168118,44.9951379905475
45,5,"Mulheres",2046,"Brasil",0.00159549501978714,2.65443376687097,0.00794773198961387,97260.9278142827,773.0037873291,484491.507489774,0.990318312280167,3912716.91509125,40.2290724859471
50,5,"Mulheres",2046,"Brasil",0.00234938931200858,2.65905157790264,0.0116826940884085,96487.9240269536,1127.2388996325,479800.812011347,0.985689930830937,3428225.40760148,35.5300981151155
55,5,"Mulheres",2046,"Brasil",0.00350477215396467,2.66604575090692,0.0173816790202533,95360.6851273211,1657.52882003452,472934.829204092,0.978417196721048,2948424.59559013,30.9186599451706
60,5,"Mulheres",2046,"Brasil",0.00539904860099663,2.68312931274375,0.0266617341073887,93703.1563072866,2498.28863848797,462727.569821615,0.965583356749751,2475489.76638604,26.4184245647821
65,5,"Mulheres",2046,"Brasil",0.00890966550767621,2.68333832377014,0.0436474151813134,91204.8676687986,3980.85672569679,446802.04012901,0.94508199897346,2012762.19656442,22.0685830483694
