sexo,idade,sMAPE_ARIMA,sMAPE_FDM,sMAPE_LC,sMAPE_ETS,sMAPE_CNN_GRU,sMAPE_CNN,sMAPE_GRU,MAE_ARIMA,MAE_FDM,MAE_LC,MAE_ETS,MAE_CNN_GRU,MAE_CNN,MAE_GRU,RMSE_ARIMA,RMSE_FDM,RMSE_LC,RMSE_ETS,RMSE_CNN_GRU,RMSE_CNN,RMSE_GRU
Masculino,35,6.36481160603404,17.0231471915018,1.52103969514175,2.45568495881816,1.6694596524326368,6.140391820659635,0.7985838352291211,0.0002004224608985,0.0005496956218682,5.0845408663849e-05,8.16535536948642e-05,5.566164483492258e-05,0.00019376207595807,2.695096964620055e-05,0.0002427676397303,0.0005548708892993,5.45020905931006e-05,0.000102811244154,6.370058700040854e-05,0.00021923708220042,2.984516170340759e-05
Masculino,40,2.72428402157141,18.2135381562946,1.21026789579873,1.9797263821647,3.223052904613355,2.126503407163392,1.806613138780155,0.0001063231995465,0.0007546191021229,5.09324897502775e-05,8.39053166228282e-05,0.00013779889418981,8.783420215893257e-05,7.62511889750195e-05,0.0001284096305997,0.0007591603668844,6.13225943567083e-05,9.76205402719818e-05,0.00016100043359964,9.987501476283396e-05,9.613713626526916e-05
Masculino,45,2.6275959616995,15.8574953232224,0.694696251223985,1.07865329720051,1.4453883432552148,1.1590649224837055,1.9561949667802472,0.0001412715019029,0.0008940837391363,4.01599851198909e-05,6.23190762684479e-05,8.385808667776698e-05,6.613742284779429e-05,0.00011344967586979,0.0001702270513431,0.0009007425585948,4.47710297068387e-05,7.31306035923157e-05,9.884365508627788e-05,8.47562569307002e-05,0.00014208935438525
Masculino,50,1.48441677899237,13.1566358191484,2.50883792026132,1.02685286962493,3.732573436881754,1.999495459369832,4.405436244105236,0.0001164156404999,0.001066422903919,0.0002087859309877,8.46387054735044e-05,0.0003117598198502,0.00016689466773232,0.0003695185871576,0.0001242980506338,0.0010686383229592,0.0002122774532468,9.05171937439103e-05,0.00033006799676174,0.00017552645598002,0.00038618344289675
Masculino,55,0.974052289905448,14.3972819193703,0.560583277845244,0.25213506502665,1.185058044176136,0.7678346621142998,2.500209369190648,0.0001079658510541,0.0016972863176693,6.58857724234038e-05,2.94646570146552e-05,0.00014034331875918,8.988710163242413e-05,0.00029911335492889,0.0001430374623777,0.0017071942356461,7.39719691589972e-05,4.5486022285576e-05,0.00015031150927084,0.00011621911016462,0.00030390521050884
Masculino,60,3.36807082055863,6.39991544487819,2.39308138320807,1.33731743173514,0.3574687240685148,1.0363758662185187,1.548857151852264,0.0005378460477797,0.0010741959581755,0.0003965023975033,0.0002218547697009,6.07779239053816e-05,0.00017318615974755,0.00025936149961673,0.0006376879100559,0.0010777373646704,0.0004469212137281,0.0002916327688381,7.699758236108069e-05,0.00023956889523619,0.00027257104073325
Masculino,65,2.62799278860573,4.63404285008772,1.39081162111013,0.740902061218609,0.8392808507350744,2.32251889063503,0.6163947376965833,0.0006081683922116,0.0011204637398516,0.0003431757599505,0.0001788130956867,0.00020263417534571,0.00055003237255212,0.00015046653649362,0.0007721165709049,0.0011293921720263,0.0003830663224381,0.0002428267681771,0.0002365154683878,0.00076516718472118,0.00019400964692893
Masculino,70,0.615876113199972,12.4956270914278,0.235822834234414,0.631128919328621,1.2116857060881037,1.9310691203376096,0.7219568859150733,0.0002142667341851,0.0044895152869721,8.44792653499193e-05,0.0002258599202323,0.00043166384711044,0.00066861708001692,0.00025840698757918,0.0002282926132066,0.0045125889635749,0.0001220865933622,0.0002456754900358,0.00044820137256251,0.00088894102476752,0.00028173750862561
Masculino,75,1.26132672752555,4.05189637977612,1.9414273966373,0.9190742577806,0.5280238497423333,0.7269727418511237,2.4588545125391605,0.0006818918434223,0.002179817539272,0.0010857190032136,0.0005105717750312,0.0002922403910605,0.00039486017272276,0.0013756647906595,0.0007017610118589,0.0021817533809382,0.001089560944086,0.0005213547770526,0.0003620597603717,0.00055516050634899,0.0014568974873931
Masculino,80,1.35756841635224,4.60245252414389,2.9868523200671,3.6727585960356,3.44240240881061,1.9971245438190324,3.85582116405092,0.0011585317268242,0.0039256068846136,0.0026215549913911,0.0032339167788076,0.0030273242549129,0.0017459277275165,0.0033993208376636,0.0012031929208539,0.0039288072034923,0.0027016135399533,0.0034934941905657,0.0031966756391714,0.0018049319832291,0.0035627579729738
Masculino,85,2.97325740361513,3.35744862544161,1.50902934098886,1.23721865033586,0.5143157650304888,0.2662466586977383,0.8930473749138289,0.0040897165855474,0.0045688308277502,0.0020777352913504,0.0017242756002946,0.00071381369035211,0.00037019028028452,0.0012323667429527,0.0048589435910722,0.0048103862280739,0.0020925840580132,0.0019273277196885,0.00088496516633389,0.00045283111918911,0.0012944094320149
Masculino,90,13.2240565062139,10.2342828869606,1.82826735531702,1.51400027998001,2.473027987151473,3.275131852086673,2.46032536872318,0.0260398347196799,0.0210386631158899,0.0037684628000797,0.0031167355246972,0.0050482376926014,0.0066484742628372,0.0050231440379914,0.0299487524462426,0.0212271113733385,0.0043320289124185,0.0042367691063251,0.0065905901115098,0.0081719023054474,0.0065134153670612
